     1,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
     2,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
     3,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
     4,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
     5,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
     6,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
     7,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
     8,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
     9,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
    10,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
    11,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
    12,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
    13,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
    14,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
    15,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
    16,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
    17,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
    18,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
    19,  1,  1.01088262,  0.92339683,  0.96366769,  0.98104016,  0.98204678,  1.00000000,  1.00000000,  1.00000000,  1.00000137,  1.00000223,  1.00000901,  0.99999762
