106104,   1835.00,     40.00
106105,   1835.00,     40.00
106106,   1835.00,     40.00
106107,   1835.00,     40.00
106108,   1835.00,     40.00
106109,   1835.00,     40.00
106201,    837.00,     35.00
106202,    932.00,     35.00
106203,    931.00,     35.00
106204,    886.00,     35.00
106205,    886.00,     35.00
106206,    886.00,     35.00
106207,    886.00,     35.00
106208,    886.00,     35.00
106209,    886.00,     35.00
106301,    806.00,     34.00
106302,    899.00,     34.00
106303,    902.00,     34.00
106304,    875.00,     34.00
106305,    875.00,     34.00
106306,    875.00,     34.00
106307,    875.00,     34.00
106308,    875.00,     34.00
106309,    875.00,     34.00
106401,    764.00,     31.00
106402,    858.00,     31.00
106403,    860.00,     31.00
106404,    833.00,     31.00
106405,    833.00,     31.00
106406,    833.00,     31.00
106407,    833.00,     31.00
106408,    833.00,     31.00
106409,    833.00,     31.00
106501,   1232.00,     39.00
106502,   1834.00,     39.00
106503,   1834.00,     39.00
106504,   1834.00,     39.00
106505,   1834.00,     39.00
106506,   1834.00,     39.00
106507,   1834.00,     39.00
106508,   1834.00,     39.00
106509,   1834.00,     39.00
106601,    837.00,     35.00
106602,    932.00,     35.00
106603,    932.00,     35.00
106604,    932.00,     35.00
106605,    932.00,     35.00
106606,    932.00,     35.00
106607,    932.00,     35.00
106608,    932.00,     35.00
106609,    932.00,     35.00
106701,    806.00,     32.00
106702,    899.00,     32.00
106703,    899.00,     32.00
106704,    899.00,     32.00
106705,    899.00,     32.00
106706,    899.00,     32.00
106707,    899.00,     32.00
106708,    899.00,     32.00
106709,    899.00,     32.00
106801,    764.00,     29.00
106802,    858.00,     29.00
106803,    858.00,     29.00
106804,    858.00,     29.00
106805,    858.00,     29.00
106806,    858.00,     29.00
106807,    858.00,     29.00
106808,    858.00,     29.00
106809,    858.00,     29.00
107001,   1810.00,     50.00
107002,   1810.00,     50.00
107003,   1810.00,     50.00
107004,   1810.00,     50.00
107005,   1810.00,     50.00
107006,   1810.00,     50.00
107007,   1810.00,     50.00
107008,   1810.00,     50.00
107009,   1810.00,     50.00
107101,   1232.00,     40.00
107102,   1232.00,     40.00
107103,   1232.00,     40.00
107104,   1232.00,     40.00
107105,   1232.00,     40.00
107106,   1232.00,     40.00
107107,   1232.00,     40.00
107108,   1232.00,     40.00
107109,   1232.00,     40.00
107201,    764.00,     35.00
107202,    764.00,     35.00
107203,    764.00,     35.00
107204,    764.00,     35.00
107205,    764.00,     35.00
107206,    764.00,     35.00
107207,    764.00,     35.00
107208,    764.00,     35.00
107209,    764.00,     35.00
107301,   1232.00,     36.00
107302,   1232.00,     36.00
107303,   1232.00,     36.00
107304,   1232.00,     36.00
107305,   1232.00,     36.00
107306,   1232.00,     36.00
107307,   1232.00,     36.00
107308,   1232.00,     36.00
107309,   1232.00,     36.00
107401,    764.00,     32.00
107402,    764.00,     32.00
107403,    764.00,     32.00
107404,    764.00,     32.00
107405,    764.00,     32.00
107406,    764.00,     32.00
107407,    764.00,     32.00
107408,    764.00,     32.00
107409,    764.00,     32.00
107501,   1232.00,     40.00
107502,   1232.00,     40.00
107503,   1232.00,     40.00
107504,   1232.00,     40.00
107505,   1232.00,     40.00
107506,   1232.00,     40.00
107507,   1232.00,     40.00
107508,   1232.00,     40.00
107509,   1232.00,     40.00
107601,    764.00,     35.00
107602,    764.00,     35.00
107603,    764.00,     35.00
107604,    764.00,     35.00
107605,    764.00,     35.00
107606,    764.00,     35.00
107607,    764.00,     35.00
107608,    764.00,     35.00
107609,    764.00,     35.00
107701,   1232.00,     36.00
107702,   1232.00,     36.00
107703,   1232.00,     36.00
107704,   1232.00,     36.00
107705,   1232.00,     36.00
107706,   1232.00,     36.00
107707,   1232.00,     36.00
107708,   1232.00,     36.00
107709,   1232.00,     36.00
107801,    764.00,     32.00
107802,    764.00,     32.00
107803,    764.00,     32.00
107804,    764.00,     32.00
107805,    764.00,     32.00
107806,    764.00,     32.00
107807,    764.00,     32.00
107808,    764.00,     32.00
107809,    764.00,     32.00
107901,   1810.00,     60.00
107902,   1810.00,     60.00
107903,   1810.00,     60.00
107904,   1810.00,     60.00
107905,   1810.00,     60.00
107906,   1810.00,     60.00
107907,   1810.00,     60.00
107908,   1810.00,     60.00
107909,   1810.00,     60.00
108001,   1810.00,     52.50
108002,   1810.00,     52.50
108003,   1810.00,     52.50
108004,   1810.00,     52.50
108005,   1810.00,     52.50
108006,   1810.00,     52.50
108007,   1810.00,     52.50
108008,   1810.00,     52.50
108009,   1810.00,     52.50
108101,   1810.00,     55.00
108102,   1810.00,     55.00
108103,   1810.00,     55.00
108104,   1810.00,     55.00
108105,   1810.00,     55.00
108106,   1810.00,     55.00
108107,   1810.00,     55.00
108108,   1810.00,     55.00
108109,   1810.00,     55.00
108201,   1810.00,     55.00
108202,   1810.00,     55.00
108203,   1810.00,     55.00
108204,   1810.00,     55.00
108205,   1810.00,     55.00
108206,   1810.00,     55.00
108207,   1810.00,     55.00
108208,   1810.00,     55.00
108209,   1810.00,     55.00
108301,   1778.00,     45.50
108302,   1778.00,     45.50
108303,   1778.00,     45.50
108304,   1778.00,     45.50
108305,   1778.00,     45.50
108306,   1778.00,     45.50
108307,   1778.00,     45.50
108308,   1778.00,     45.50
108309,   1778.00,     45.50
108401,   1810.00,     52.50
108402,   1810.00,     52.50
108403,   1810.00,     52.50
108404,   1810.00,     52.50
108405,   1810.00,     52.50
108406,   1810.00,     52.50
108407,   1810.00,     52.50
108408,   1810.00,     52.50
108409,   1810.00,     52.50
108501,   1810.00,     47.50
108502,   1810.00,     47.50
108503,   1810.00,     47.50
108504,   1810.00,     47.50
108505,   1810.00,     47.50
108506,   1810.00,     47.50
108507,   1810.00,     47.50
108508,   1810.00,     47.50
108509,   1810.00,     47.50
108601,   1810.00,     47.50
108602,   1810.00,     47.50
108603,   1810.00,     47.50
108604,   1810.00,     47.50
108605,   1810.00,     47.50
108606,   1810.00,     47.50
108607,   1810.00,     47.50
108608,   1810.00,     47.50
108609,   1810.00,     47.50
108701,   1810.00,     47.50
108702,   1810.00,     47.50
108703,   1810.00,     47.50
108704,   1810.00,     47.50
108705,   1810.00,     47.50
108706,   1810.00,     47.50
108707,   1810.00,     47.50
108708,   1810.00,     47.50
108709,   1810.00,     47.50
108801,   1810.00,     47.50
108802,   1810.00,     47.50
108803,   1810.00,     47.50
108804,   1810.00,     47.50
108805,   1810.00,     47.50
108806,   1810.00,     47.50
108807,   1810.00,     47.50
108808,   1810.00,     47.50
108809,   1810.00,     47.50
108901,   1810.00,     47.50
108902,   1810.00,     47.50
108903,   1810.00,     47.50
108904,   1810.00,     47.50
108905,   1810.00,     47.50
108906,   1810.00,     47.50
108907,   1810.00,     47.50
108908,   1810.00,     47.50
108909,   1810.00,     47.50
109001,   1810.00,     50.00
109002,   1810.00,     50.00
109003,   1863.00,     50.00
109004,   1891.00,     50.00
109005,   1891.00,     50.00
109006,   1891.00,     50.00
109007,   1891.00,     50.00
109008,   1891.00,     50.00
109009,   1891.00,     50.00
109101,   1778.00,     45.00
109102,   1778.00,     45.00
109103,   1863.00,     45.00
109104,   1905.00,     45.00
109105,   1905.00,     45.00
109106,   1905.00,     45.00
109107,   1905.00,     45.00
109108,   1905.00,     45.00
109109,   1905.00,     45.00
109201,   1810.00,     50.00
109202,   1810.00,     50.00
109203,   1863.00,     50.00
109204,   1891.00,     50.00
109205,   1891.00,     50.00
109206,   1891.00,     50.00
109207,   1891.00,     50.00
109208,   1891.00,     50.00
109209,   1891.00,     50.00
109301,   1810.00,     45.00
109302,   1810.00,     45.00
109303,   1863.00,     45.00
109304,   1891.00,     45.00
109305,   1891.00,     45.00
109306,   1891.00,     45.00
109307,   1891.00,     45.00
109308,   1891.00,     45.00
109309,   1891.00,     45.00
109401,   1244.00,     40.00
109402,   1668.00,     40.00
109403,   1668.00,     40.00
109404,   1668.00,     40.00
109405,   1668.00,     40.00
109406,   1668.00,     40.00
109407,   1668.00,     40.00
109408,   1668.00,     40.00
109409,   1668.00,     40.00
109501,   1185.00,     37.00
109502,   1584.00,     37.00
109503,   1585.00,     37.00
109504,   1585.00,     37.00
109505,   1585.00,     37.00
109506,   1585.00,     37.00
109507,   1585.00,     37.00
109508,   1585.00,     37.00
109509,   1585.00,     37.00
109701,   1232.00,     30.00
109702,   1232.00,     30.00
109703,   1232.00,     30.00
109704,   1232.00,     30.00
109705,   1232.00,     30.00
109706,   1232.00,     30.00
109707,   1232.00,     30.00
109708,   1232.00,     30.00
109709,   1232.00,     30.00
109801,   1232.00,     30.00
109802,   1232.00,     30.00
109803,   1232.00,     30.00
109804,   1232.00,     30.00
109805,   1232.00,     30.00
109806,   1232.00,     30.00
109807,   1232.00,     30.00
109808,   1232.00,     30.00
109809,   1232.00,     30.00
109901,  10000.00,     15.00
109902,  10000.00,     15.00
109903,  10000.00,     15.00
109904,  10000.00,     15.00
109905,  10000.00,     15.00
109906,  10000.00,     15.00
109907,  10000.00,     15.00
109908,  10000.00,     15.00
109909,  10000.00,     15.00
111001,   1778.00,     50.00
111002,   1778.00,     50.00
111003,   1863.00,     50.00
111004,   1905.00,     50.00
111005,   1905.00,     50.00
111006,   1905.00,     50.00
111007,   1905.00,     50.00
111008,   1905.00,     50.00
111009,   1905.00,     50.00
111101,   1778.00,     54.50
111102,   1778.00,     54.50
111103,   2063.00,     54.50
111104,   2105.00,     54.50
111105,   2105.00,     54.50
111106,   2105.00,     54.50
111107,   2105.00,     54.50
111108,   2105.00,     54.50
111109,   2105.00,     54.50
111201,         0,      4.50
111202,         0,      4.50
111203,    200.00,      4.50
111204,    200.00,      4.50
111205,    200.00,      4.50
111206,    200.00,      4.50
111207,    200.00,      4.50
111208,    200.00,      4.50
111209,    200.00,      4.50
111301,         0,      4.50
111302,         0,      4.50
111303,         0,      4.50
111304,         0,      4.50
111305,         0,      4.50
111306,         0,      4.50
111307,         0,      4.50
111308,         0,      4.50
111309,         0,      4.50
111401,         0,      4.50
111402,         0,      4.50
111403,         0,      4.50
111404,         0,      4.50
111405,         0,      4.50
111406,         0,      4.50
111407,         0,      4.50
111408,         0,      4.50
111409,         0,      4.50
111501,   1778.00,     47.00
111502,   1778.00,     47.00
111503,   2063.00,     47.00
111504,   2105.00,     47.00
111505,   2105.00,     47.00
111506,   2105.00,     47.00
111507,   2105.00,     47.00
111508,   2105.00,     47.00
111509,   2105.00,     47.00
111601,   1778.00,     47.50
111602,   1778.00,     47.50
111603,   2063.00,     47.50
111604,   2105.00,     47.50
111605,   2105.00,     47.50
111606,   2105.00,     47.50
111607,   2105.00,     47.50
111608,   2105.00,     47.50
111609,   2105.00,     47.50
111701,   1778.00,     47.50
111702,   1778.00,     47.50
111703,   2063.00,     47.50
111704,   2105.00,     47.50
111705,   2105.00,     47.50
111706,   2105.00,     47.50
111707,   2105.00,     47.50
111708,   2105.00,     47.50
111709,   2105.00,     47.50
112001,    746.00,     31.00
112002,    753.00,     31.00
112003,    753.00,     31.00
112004,    739.00,     31.00
112005,    739.00,     31.00
112006,    739.00,     31.00
112007,    739.00,     31.00
112008,    739.00,     31.00
112009,    739.00,     31.00
112101,     50.00,      1.00
112102,     50.00,      1.00
112103,    250.00,      1.00
112104,    250.00,      1.00
112105,    250.00,      1.00
112106,    250.00,      1.00
112107,    250.00,      1.00
112108,    250.00,      1.00
112109,    250.00,      1.00
112201,   1294.00,     46.00
112202,   1718.00,     46.00
112203,   1918.00,     46.00
112204,   1918.00,     46.00
112205,   1918.00,     46.00
112206,   1918.00,     46.00
112207,   1918.00,     46.00
112208,   1918.00,     46.00
112209,   1918.00,     46.00
112301,    895.00,     36.00
112302,    898.00,     36.00
112303,   1097.00,     36.00
112304,   1055.00,     36.00
112305,   1055.00,     36.00
112306,   1055.00,     36.00
112307,   1055.00,     36.00
112308,   1055.00,     36.00
112309,   1055.00,     36.00
112401,    864.00,     32.00
112402,    868.00,     32.00
112403,   1070.00,     32.00
112404,   1045.00,     32.00
112405,   1045.00,     32.00
112406,   1045.00,     32.00
112407,   1045.00,     32.00
112408,   1045.00,     32.00
112409,   1045.00,     32.00
112501,    796.00,     30.00
112502,    803.00,     30.00
112503,   1003.00,     30.00
112504,    989.00,     30.00
112505,    989.00,     30.00
112506,    989.00,     30.00
112507,    989.00,     30.00
112508,    989.00,     30.00
112509,    989.00,     30.00
112601,     50.00,      1.00
112602,     50.00,      1.00
112603,     50.00,      1.00
112604,     50.00,      1.00
112605,     50.00,      1.00
112606,     50.00,      1.00
112607,     50.00,      1.00
112608,     50.00,      1.00
112609,     50.00,      1.00
112701,     50.00,      1.00
112702,     50.00,      1.00
112703,     50.00,      1.00
112704,     50.00,      1.00
112705,     50.00,      1.00
112706,     50.00,      1.00
112707,     50.00,      1.00
112708,     50.00,      1.00
112709,     50.00,      1.00
112801,     50.00,      1.00
112802,     50.00,      1.00
112803,     50.00,      1.00
112804,     50.00,      1.00
112805,     50.00,      1.00
112806,     50.00,      1.00
112807,     50.00,      1.00
112808,     50.00,      1.00
112809,     50.00,      1.00
113001,    568.00,     23.00
113002,    564.00,     23.00
113003,    565.00,     23.00
113004,    565.00,     23.00
113005,    565.00,     23.00
113006,    565.00,     23.00
113007,    565.00,     23.00
113008,    565.00,     23.00
113009,    565.00,     23.00
113101,   1310.00,     39.00
113102,   1709.00,     39.00
113103,   1710.00,     39.00
113104,   1710.00,     39.00
113105,   1710.00,     39.00
113106,   1710.00,     39.00
113107,   1710.00,     39.00
113108,   1710.00,     39.00
113109,   1710.00,     39.00
113201,    930.00,     36.00
113202,    930.00,     36.00
113203,    929.00,     36.00
113204,    929.00,     36.00
113205,    929.00,     36.00
113206,    929.00,     36.00
113207,    929.00,     36.00
113208,    929.00,     36.00
113209,    929.00,     36.00
113301,    900.00,     32.00
113302,    902.00,     32.00
113303,    904.00,     32.00
113304,    904.00,     32.00
113305,    904.00,     32.00
113306,    904.00,     32.00
113307,    904.00,     32.00
113308,    904.00,     32.00
113309,    904.00,     32.00
113401,    835.00,     29.00
113402,    866.00,     29.00
113403,    868.00,     29.00
113404,    868.00,     29.00
113405,    868.00,     29.00
113406,    868.00,     29.00
113407,    868.00,     29.00
113408,    868.00,     29.00
113409,    868.00,     29.00
113501,   1073.00,     38.00
113502,   1376.00,     38.00
113503,   1376.00,     38.00
113504,   1376.00,     38.00
113505,   1376.00,     38.00
113506,   1376.00,     38.00
113507,   1376.00,     38.00
113508,   1376.00,     38.00
113509,   1376.00,     38.00
113601,    769.00,     35.00
113602,    761.00,     35.00
113603,    760.00,     35.00
113604,    760.00,     35.00
113605,    760.00,     35.00
113606,    760.00,     35.00
113607,    760.00,     35.00
113608,    760.00,     35.00
113609,    760.00,     35.00
113701,    745.00,     29.00
113702,    738.00,     29.00
113703,    740.00,     29.00
113704,    740.00,     29.00
113705,    740.00,     29.00
113706,    740.00,     29.00
113707,    740.00,     29.00
113708,    740.00,     29.00
113709,    740.00,     29.00
113801,    693.00,     25.00
113802,    689.00,     25.00
113803,    690.00,     25.00
113804,    690.00,     25.00
113805,    690.00,     25.00
113806,    690.00,     25.00
113807,    690.00,     25.00
113808,    690.00,     25.00
113809,    690.00,     25.00
114001,    480.00,     25.00
114002,    450.00,     25.00
114003,    450.00,     25.00
114004,    450.00,     25.00
114005,    450.00,     25.00
114006,    450.00,     25.00
114007,    450.00,     25.00
114008,    450.00,     25.00
114009,    450.00,     25.00
114101,    896.00,     31.50
114102,    903.00,     31.50
114103,    903.00,     31.50
114104,    903.00,     31.50
114105,    903.00,     31.50
114106,    903.00,     31.50
114107,    903.00,     31.50
114108,    903.00,     31.50
114109,    903.00,     31.50
114201,    860.00,     30.50
114202,    865.00,     30.50
114203,    866.00,     30.50
114204,    866.00,     30.50
114205,    866.00,     30.50
114206,    866.00,     30.50
114207,    866.00,     30.50
114208,    866.00,     30.50
114209,    866.00,     30.50
114301,    718.00,     29.50
114302,    714.00,     29.50
114303,    715.00,     29.50
114304,    715.00,     29.50
114305,    715.00,     29.50
114306,    715.00,     29.50
114307,    715.00,     29.50
114308,    715.00,     29.50
114309,    715.00,     29.50
114401,    780.00,     30.50
114402,    750.00,     30.50
114403,    750.00,     30.50
114404,    750.00,     30.50
114405,    750.00,     30.50
114406,    750.00,     30.50
114407,    750.00,     30.50
114408,    750.00,     30.50
114409,    750.00,     30.50
114501,    750.00,     29.50
114502,    720.00,     29.50
114503,    720.00,     29.50
114504,    720.00,     29.50
114505,    720.00,     29.50
114506,    720.00,     29.50
114507,    720.00,     29.50
114508,    720.00,     29.50
114509,    720.00,     29.50
114601,    630.00,     27.50
114602,    600.00,     27.50
114603,    600.00,     27.50
114604,    600.00,     27.50
114605,    600.00,     27.50
114606,    600.00,     27.50
114607,    600.00,     27.50
114608,    600.00,     27.50
114609,    600.00,     27.50
114701,    630.00,     22.50
114702,    600.00,     22.50
114703,    600.00,     22.50
114704,    600.00,     22.50
114705,    600.00,     22.50
114706,    600.00,     22.50
114707,    600.00,     22.50
114708,    600.00,     22.50
114709,    600.00,     22.50
114801,    630.00,     17.50
114802,    600.00,     17.50
114803,    600.00,     17.50
114804,    600.00,     17.50
114805,    600.00,     17.50
114806,    600.00,     17.50
114807,    600.00,     17.50
114808,    600.00,     17.50
114809,    600.00,     17.50
114901,    450.00,     15.00
114902,    450.00,     15.00
114903,    450.00,     15.00
114904,    450.00,     15.00
114905,    450.00,     15.00
114906,    450.00,     15.00
114907,    450.00,     15.00
114908,    450.00,     15.00
114909,    450.00,     15.00
115001,  10000.00,     15.00
115002,  10000.00,     15.00
115003,  10000.00,     15.00
115004,  10000.00,     15.00
115005,  10000.00,     15.00
115006,  10000.00,     15.00
115007,  10000.00,     15.00
115008,  10000.00,     15.00
115009,  10000.00,     15.00
115101,  10000.00,     15.00
115102,  10000.00,     15.00
115103,  10000.00,     15.00
115104,  10000.00,     15.00
115105,  10000.00,     15.00
115106,  10000.00,     15.00
115107,  10000.00,     15.00
115108,  10000.00,     15.00
115109,  10000.00,     15.00
115201,  10000.00,     20.00
115202,  10000.00,     20.00
115203,  10000.00,     20.00
115204,  10000.00,     20.00
115205,  10000.00,     20.00
115206,  10000.00,     20.00
115207,  10000.00,     20.00
115208,  10000.00,     20.00
115209,  10000.00,     20.00
115301,  10000.00,     15.00
115302,  10000.00,     15.00
115303,  10000.00,     15.00
115304,  10000.00,     15.00
115305,  10000.00,     15.00
115306,  10000.00,     15.00
115307,  10000.00,     15.00
115308,  10000.00,     15.00
115309,  10000.00,     15.00
116001,    738.00,     29.00
116002,    828.00,     29.00
116003,    829.00,     29.00
116004,    813.00,     29.00
116005,    813.00,     29.00
116006,    813.00,     29.00
116007,    813.00,     29.00
116008,    813.00,     29.00
116009,    813.00,     29.00
116101,   1182.00,     34.00
116102,   1784.00,     34.00
116103,   1785.00,     34.00
116104,   1785.00,     34.00
116105,   1785.00,     34.00
116106,   1785.00,     34.00
116107,   1785.00,     34.00
116108,   1785.00,     34.00
116109,   1785.00,     34.00
116201,    787.00,     29.00
116202,    882.00,     29.00
116203,    881.00,     29.00
116204,    836.00,     29.00
116205,    836.00,     29.00
116206,    836.00,     29.00
116207,    836.00,     29.00
116208,    836.00,     29.00
116209,    836.00,     29.00
116301,    756.00,     26.00
116302,    849.00,     26.00
116303,    852.00,     26.00
116304,    825.00,     26.00
116305,    825.00,     26.00
116306,    825.00,     26.00
116307,    825.00,     26.00
